Order_id,Total_price,Unique_pizza_count,Total_quantity,Order_date,Unit_price,Max_pizza_size,Min_pizza_size,Unique_pizza_category_count
10398,28.75,2,2,6/24/2015,14.375,M,S,2
10399,79,4,5,6/24/2015,15.625,L,S,3
10400,129.2,8,8,6/24/2015,16.15,L,S,4
10401,20.75,1,1,6/24/2015,20.75,L,L,1
10402,36,2,2,6/24/2015,18,L,L,2
10403,16.75,1,1,6/24/2015,16.75,M,M,1
10404,17.5,1,1,6/24/2015,17.5,L,L,1
10405,20.75,1,1,6/24/2015,20.75,L,L,1
10406,33.5,2,2,6/24/2015,16.75,L,S,1
10407,32.25,2,2,6/24/2015,16.125,L,S,2
10408,12,1,1,6/24/2015,12,S,S,1
10409,53.25,3,3,6/24/2015,17.75,L,M,3
10410,12,1,1,6/24/2015,12,S,S,1
10411,33.25,2,2,6/24/2015,16.625,L,S,1
10412,115.25,7,7,6/24/2015,16.464285714285715,L,S,4
10413,20.75,1,1,6/24/2015,20.75,L,L,1
10414,76.25,4,4,6/24/2015,19.0625,L,M,3
10415,39.5,3,3,6/24/2015,13.166666666666666,M,S,3
10416,16,1,1,6/24/2015,16,M,M,1
10417,20.75,1,1,6/24/2015,20.75,L,L,1
10418,20.75,1,1,6/24/2015,20.75,L,L,1
10419,37.25,2,2,6/24/2015,18.625,L,M,2
10420,74.5,4,4,6/24/2015,18.625,L,M,3
10421,44.75,3,3,6/24/2015,14.916666666666666,L,S,3
10422,59.25,4,4,6/24/2015,14.8125,L,S,4
10423,25.5,1,1,6/24/2015,25.5,XL,XL,1
10424,44.4,2,2,6/24/2015,22.2,L,S,1
10425,55.75,4,4,6/24/2015,13.9375,M,S,3
10426,23.65,1,1,6/24/2015,23.65,S,S,1
10427,52.25,3,3,6/24/2015,17.416666666666668,L,M,3
10428,20.5,1,1,6/24/2015,20.5,L,L,1
10429,33.25,2,2,6/24/2015,16.625,M,M,2
10430,20.75,1,1,6/24/2015,20.75,L,L,1
10431,45.95,3,3,6/24/2015,15.316666666666668,L,S,2
10432,75,4,4,6/24/2015,18.75,L,M,2
10433,33.5,2,2,6/24/2015,16.75,L,S,1
10434,53.5,3,3,6/24/2015,17.833333333333332,L,S,2
10435,12.5,1,1,6/24/2015,12.5,S,S,1
10436,63.25,4,4,6/24/2015,15.8125,L,S,3
10437,32,2,2,6/24/2015,16,M,M,2
10438,48.5,3,3,6/24/2015,16.166666666666668,L,M,2
10439,59.75,4,4,6/24/2015,14.9375,L,S,3
10440,37,2,2,6/24/2015,18.5,L,M,2
10441,16.5,1,1,6/24/2015,16.5,M,M,1
10442,25.5,1,1,6/24/2015,25.5,XL,XL,1
10443,28.5,2,2,6/24/2015,14.25,L,S,1
10444,59.75,4,4,6/24/2015,14.9375,L,S,3
10445,16,1,1,6/24/2015,16,M,M,1
10446,20.75,1,1,6/24/2015,20.75,L,L,1
10447,26.5,2,2,6/24/2015,13.25,M,S,1
10448,69.4,3,3,6/24/2015,23.133333333333336,L,XL,3
10449,9.75,1,1,6/24/2015,9.75,S,S,1
10450,28.5,2,2,6/25/2015,14.25,M,S,2
10451,64.25,4,4,6/25/2015,16.0625,L,S,3
10452,20.5,1,1,6/25/2015,20.5,L,L,1
10453,30.5,2,2,6/25/2015,15.25,L,S,1
10454,20.75,1,1,6/25/2015,20.75,L,L,1
10455,16.75,1,1,6/25/2015,16.75,M,M,1
10456,92.25,5,6,6/25/2015,16.25,L,S,3
10457,252.85,13,15,6/25/2015,16.623076923076923,L,S,4
10458,12.5,1,1,6/25/2015,12.5,S,S,1
10459,50,3,3,6/25/2015,16.666666666666668,L,S,2
10460,20.75,1,1,6/25/2015,20.75,L,L,1
10461,41.5,2,2,6/25/2015,20.75,L,L,1
10462,16.75,1,1,6/25/2015,16.75,M,M,1
10463,12,1,1,6/25/2015,12,S,S,1
10464,16,1,1,6/25/2015,16,M,M,1
10465,12.5,1,1,6/25/2015,12.5,M,M,1
10466,62.5,4,4,6/25/2015,15.625,L,S,3
10467,193.25,12,12,6/25/2015,16.104166666666668,L,S,4
10468,32.45,2,2,6/25/2015,16.225,L,M,2
10469,61.75,4,4,6/25/2015,15.4375,L,S,3
10470,20.75,1,1,6/25/2015,20.75,L,L,1
10471,46,3,3,6/25/2015,15.333333333333334,M,S,2
10472,45,3,3,6/25/2015,15,L,M,2
10473,16,1,1,6/25/2015,16,M,M,1
10474,37,2,2,6/25/2015,18.5,L,M,2
10475,41.5,2,2,6/25/2015,20.75,L,L,1
10476,14.75,1,1,6/25/2015,14.75,M,M,1
10477,16.5,1,1,6/25/2015,16.5,L,L,1
10478,45.25,3,3,6/25/2015,15.083333333333334,L,S,3
10479,12,1,1,6/25/2015,12,S,S,1
10480,16,1,1,6/25/2015,16,M,M,1
10481,20.75,1,1,6/25/2015,20.75,L,L,1
10482,41.25,3,3,6/25/2015,13.75,M,S,3
10483,24.5,2,2,6/25/2015,12.25,S,S,2
10484,10.5,1,1,6/25/2015,10.5,S,S,1
10485,71,3,4,6/25/2015,16.75,L,S,3
10486,32,2,2,6/25/2015,16,M,M,1
10487,20.25,1,1,6/25/2015,20.25,L,L,1
10488,78.75,4,4,6/25/2015,19.6875,L,L,3
10489,62.45,4,4,6/25/2015,15.6125,L,S,2
10490,36.75,2,2,6/25/2015,18.375,L,M,2
10491,20.75,1,1,6/25/2015,20.75,L,L,1
10492,16.75,1,1,6/25/2015,16.75,M,M,1
10493,20.75,1,1,6/25/2015,20.75,L,L,1
10494,32.45,2,2,6/25/2015,16.225,L,M,2
10495,48.75,3,3,6/25/2015,16.25,L,S,2
10496,24.5,2,2,6/25/2015,12.25,S,S,2
10497,18.5,1,1,6/25/2015,18.5,L,L,1
10498,33,2,2,6/25/2015,16.5,L,M,2
10499,9.75,1,1,6/25/2015,9.75,S,S,1
10500,67.2,4,4,6/25/2015,16.8,L,S,4
10501,73,4,4,6/25/2015,18.25,L,M,3
10502,16,1,1,6/25/2015,16,M,M,1
10503,12,1,1,6/25/2015,12,S,S,1
10504,62.75,4,4,6/25/2015,15.6875,L,S,2
10505,57.5,4,4,6/25/2015,14.375,L,S,3
10506,35,2,2,6/25/2015,17.5,L,M,2
10507,12.75,1,1,6/25/2015,12.75,S,S,1
10508,13.25,1,1,6/25/2015,13.25,M,M,1
10509,57.25,4,4,6/25/2015,14.3125,L,S,3
10510,30.25,2,2,6/26/2015,15.125,L,S,1
10511,33.5,2,2,6/26/2015,16.75,M,M,1
10512,58,4,4,6/26/2015,14.5,M,S,3
10513,74.75,3,4,6/26/2015,18,L,S,2
10514,16.75,1,1,6/26/2015,16.75,M,M,1
10515,15.25,1,1,6/26/2015,15.25,L,L,1
10516,47.2,3,3,6/26/2015,15.733333333333334,L,S,3
10517,20.25,1,1,6/26/2015,20.25,L,L,1
10518,112.75,7,7,6/26/2015,16.107142857142858,L,S,4
10519,25.25,2,2,6/26/2015,12.625,S,S,2
10520,41.25,3,3,6/26/2015,13.75,M,S,2
10521,65.25,4,4,6/26/2015,16.3125,L,S,2
10522,20.75,1,1,6/26/2015,20.75,L,L,1
10523,20.75,1,1,6/26/2015,20.75,L,L,1
10524,25,2,2,6/26/2015,12.5,M,S,2
10525,20.25,1,1,6/26/2015,20.25,L,L,1
10526,41.5,2,2,6/26/2015,20.75,L,L,1
10527,80,4,4,6/26/2015,20,L,L,3
10528,67.75,4,4,6/26/2015,16.9375,L,M,3
10529,20.5,1,1,6/26/2015,20.5,L,L,1
10530,67.2,4,4,6/26/2015,16.8,L,S,3
10531,59.25,4,4,6/26/2015,14.8125,L,S,2
10532,16,1,1,6/26/2015,16,M,M,1
10533,57.5,3,3,6/26/2015,19.166666666666668,L,M,3
10534,41.5,2,2,6/26/2015,20.75,L,L,2
10535,37,2,2,6/26/2015,18.5,L,M,2
10536,40.7,3,3,6/26/2015,13.566666666666668,L,S,3
10537,14.75,1,1,6/26/2015,14.75,M,M,1
10538,41.25,2,2,6/26/2015,20.625,L,L,2
10539,57.5,4,4,6/26/2015,14.375,L,S,2
10540,33.25,2,2,6/26/2015,16.625,M,M,2
10541,36.5,2,2,6/26/2015,18.25,L,M,1
10542,36.25,2,2,6/26/2015,18.125,L,M,2
10543,66.5,4,4,6/26/2015,16.625,L,M,4
10544,43.5,3,3,6/26/2015,14.5,M,S,3
10545,87.25,4,4,6/26/2015,21.8125,L,XL,3
10546,15.25,1,1,6/26/2015,15.25,L,L,1
10547,33.5,2,2,6/26/2015,16.75,L,S,1
10548,44.75,3,3,6/26/2015,14.916666666666666,M,S,2
10549,61.5,4,4,6/26/2015,15.375,M,S,3
10550,20.5,1,1,6/26/2015,20.5,L,L,1
10551,17.95,1,1,6/26/2015,17.95,L,L,1
10552,57.5,4,4,6/26/2015,14.375,M,S,3
10553,49.5,3,3,6/26/2015,16.5,M,M,2
10554,41.5,2,2,6/26/2015,20.75,L,L,2
10555,45.25,2,3,6/26/2015,14.5,M,S,2
10556,41.25,2,2,6/26/2015,20.625,L,L,2
10557,35,2,2,6/26/2015,17.5,L,M,1
10558,12,1,1,6/26/2015,12,S,S,1
10559,74,4,4,6/26/2015,18.5,L,L,2
10560,70.5,4,4,6/26/2015,17.625,L,S,2
10561,25.5,1,1,6/26/2015,25.5,XL,XL,1
10562,47,3,3,6/26/2015,15.666666666666666,L,S,3
10563,37.25,2,2,6/26/2015,18.625,L,M,2
10564,34.45,2,2,6/26/2015,17.225,L,M,2
10565,71,4,4,6/26/2015,17.75,L,M,3
10566,41,3,3,6/26/2015,13.666666666666666,M,S,2
10567,35.5,2,2,6/26/2015,17.75,L,L,2
10568,61.75,4,4,6/26/2015,15.4375,L,S,3
10569,37.25,2,2,6/26/2015,18.625,L,M,1
10570,12.5,1,1,6/26/2015,12.5,S,S,1
10571,33.5,2,2,6/26/2015,16.75,M,M,1
10572,49.25,3,3,6/26/2015,16.416666666666668,L,S,2
10573,66.75,4,4,6/26/2015,16.6875,L,S,2
10574,170.45,9,10,6/27/2015,16.633333333333333,L,S,3
10575,16,1,1,6/27/2015,16,M,M,1
10576,20.75,1,1,6/27/2015,20.75,L,L,1
10577,27,2,2,6/27/2015,13.5,M,S,2
10578,82.25,4,4,6/27/2015,20.5625,L,L,4
10579,16.25,1,1,6/27/2015,16.25,M,M,1
10580,193.9,10,12,6/27/2015,15.995,L,S,4
10581,12,1,1,6/27/2015,12,S,S,1
10582,20.25,1,1,6/27/2015,20.25,L,L,1
10583,20.75,1,1,6/27/2015,20.75,L,L,1
10584,12.5,1,1,6/27/2015,12.5,M,M,1
10585,23.65,1,1,6/27/2015,23.65,S,S,1
10586,64.5,4,4,6/27/2015,16.125,L,S,3
10587,32.75,2,2,6/27/2015,16.375,L,S,2
10588,57,3,3,6/27/2015,19,L,M,3
10589,37.5,2,2,6/27/2015,18.75,L,M,2
10590,12.25,1,1,6/27/2015,12.25,S,S,1
10591,29,2,2,6/27/2015,14.5,M,S,1
10592,64,4,4,6/27/2015,16,L,S,2
10593,20.75,1,1,6/27/2015,20.75,L,L,1
10594,36.75,2,2,6/27/2015,18.375,L,M,2
10595,59.25,4,4,6/27/2015,14.8125,L,S,2
10596,56.75,4,4,6/27/2015,14.1875,M,S,3
10597,16.75,1,1,6/27/2015,16.75,M,M,1
10598,32.75,2,2,6/27/2015,16.375,L,S,2
10599,16.75,1,1,6/27/2015,16.75,M,M,1
10600,29.25,2,2,6/27/2015,14.625,M,M,2
10601,33.5,2,2,6/27/2015,16.75,L,S,1
10602,20.5,1,1,6/27/2015,20.5,L,L,1
10603,55,4,4,6/27/2015,13.75,M,S,2
10604,27.25,2,2,6/27/2015,13.625,L,S,2
10605,61.75,4,4,6/27/2015,15.4375,L,S,3
10606,12.75,1,1,6/27/2015,12.75,S,S,1
10607,61,4,4,6/27/2015,15.25,L,S,3
10608,33,2,2,6/27/2015,16.5,M,M,2
10609,37.25,2,2,6/27/2015,18.625,L,M,2
10610,33.25,2,2,6/27/2015,16.625,L,M,2
10611,27,2,2,6/27/2015,13.5,M,S,1
10612,31.5,2,2,6/27/2015,15.75,L,M,2
10613,49.5,4,4,6/27/2015,12.375,S,S,3
10614,51.5,3,3,6/27/2015,17.166666666666668,L,M,3
10615,28.5,2,2,6/27/2015,14.25,M,S,2
10616,23,2,2,6/27/2015,11.5,S,S,1
10617,45,3,3,6/27/2015,15,L,S,2
10618,20.75,1,1,6/27/2015,20.75,L,L,1
10619,33,2,2,6/27/2015,16.5,M,M,1
10620,20.75,1,1,6/27/2015,20.75,L,L,1
10621,53.25,3,3,6/27/2015,17.75,L,M,2
10622,28.25,2,2,6/27/2015,14.125,M,S,2
10623,20.75,1,1,6/27/2015,20.75,L,L,1
10624,80.5,3,4,6/27/2015,18.333333333333332,M,XL,2
10625,37.75,3,3,6/27/2015,12.583333333333334,M,S,3
10626,20.75,1,1,6/27/2015,20.75,L,L,1
10627,10.5,1,1,6/27/2015,10.5,S,S,1
10628,38,2,2,6/27/2015,19,S,XL,2
10629,48.5,3,3,6/27/2015,16.166666666666668,L,S,3
10630,46.25,3,3,6/27/2015,15.416666666666666,L,S,2
10631,53.95,4,4,6/27/2015,13.4875,L,S,2
10632,62.25,2,3,6/27/2015,20.75,L,L,2
10633,12.75,1,1,6/27/2015,12.75,S,S,1
10634,20.75,1,1,6/27/2015,20.75,L,L,1
10635,48,3,3,6/27/2015,16,L,S,3
10636,44.5,3,3,6/27/2015,14.833333333333334,M,S,3
10637,20.25,1,1,6/27/2015,20.25,L,L,1
10638,37,2,2,6/27/2015,18.5,L,M,2
10639,15.25,1,1,6/27/2015,15.25,L,L,1
10640,24.5,2,2,6/27/2015,12.25,S,S,2
10641,62.5,4,4,6/27/2015,15.625,L,S,3
10642,32,1,2,6/27/2015,16,M,M,1
10643,32.25,2,2,6/27/2015,16.125,L,S,2
10644,74.95,4,4,6/27/2015,18.7375,L,M,2
10645,20.75,1,1,6/28/2015,20.75,L,L,1
10646,104.75,6,6,6/28/2015,17.458333333333332,L,S,4
10647,20.5,1,1,6/28/2015,20.5,L,L,1
10648,30,2,2,6/28/2015,15,L,S,2
10649,18.5,1,1,6/28/2015,18.5,L,L,1
10650,16.5,1,1,6/28/2015,16.5,M,M,1
10651,12,1,1,6/28/2015,12,S,S,1
10652,20.75,1,1,6/28/2015,20.75,L,L,1
10653,12,1,1,6/28/2015,12,S,S,1
10654,20.25,1,1,6/28/2015,20.25,L,L,1
10655,10.5,1,1,6/28/2015,10.5,S,S,1
10656,50.45,3,3,6/28/2015,16.816666666666666,L,M,3
10657,37,3,3,6/28/2015,12.333333333333334,M,S,2
10658,12.5,1,1,6/28/2015,12.5,S,S,1
10659,198.25,11,12,6/28/2015,16.136363636363637,L,XL,4
10660,26.75,2,2,6/28/2015,13.375,M,S,1
10661,20.75,1,1,6/28/2015,20.75,L,L,1
10662,20.5,1,1,6/28/2015,20.5,L,L,1
10663,24,2,2,6/28/2015,12,S,S,2
10664,68.25,4,4,6/28/2015,17.0625,L,S,3
10665,28.25,2,2,6/28/2015,14.125,M,S,2
10666,32.75,2,2,6/28/2015,16.375,L,S,2
10667,65.5,3,4,6/28/2015,16.333333333333332,L,S,2
10668,16.75,1,1,6/28/2015,16.75,M,M,1
10669,37,2,2,6/28/2015,18.5,L,M,2
10670,37,2,2,6/28/2015,18.5,L,M,2
10671,16.5,1,1,6/28/2015,16.5,M,M,1
10672,48.75,3,3,6/28/2015,16.25,L,S,2
10673,32.5,2,2,6/28/2015,16.25,L,S,1
10674,21,1,1,6/28/2015,21,L,L,1
10675,33,2,2,6/28/2015,16.5,M,M,2
10676,45.75,3,3,6/28/2015,15.25,L,S,2
10677,61,4,4,6/28/2015,15.25,L,S,2
10678,16,1,1,6/28/2015,16,M,M,1
10679,33,2,2,6/28/2015,16.5,L,S,2
10680,59.5,3,3,6/28/2015,19.833333333333332,L,L,2
10681,16.5,1,1,6/28/2015,16.5,M,M,1
10682,36.75,2,2,6/28/2015,18.375,L,M,2
10683,15.25,1,1,6/28/2015,15.25,L,L,1
10684,12,1,1,6/28/2015,12,S,S,1
10685,32,2,2,6/28/2015,16,M,M,1
10686,37.25,2,2,6/28/2015,18.625,L,M,2
10687,20.75,1,1,6/28/2015,20.75,L,L,1
10688,53.5,3,3,6/28/2015,17.833333333333332,L,S,3
10689,16.5,1,1,6/28/2015,16.5,M,M,1
10690,16.75,1,1,6/29/2015,16.75,M,M,1
10691,12.75,1,1,6/29/2015,12.75,S,S,1
10692,57.5,4,4,6/29/2015,14.375,M,S,3
10693,17.95,1,1,6/29/2015,17.95,L,L,1
10694,20.5,1,1,6/29/2015,20.5,L,L,1
10695,17.95,1,1,6/29/2015,17.95,L,L,1
10696,65,4,4,6/29/2015,16.25,L,S,2
10697,10.5,1,1,6/29/2015,10.5,S,S,1
10698,28.75,2,2,6/29/2015,14.375,M,S,1
10699,33.25,2,2,6/29/2015,16.625,L,M,2
10700,12,1,1,6/29/2015,12,S,S,1
10701,16.5,1,1,6/29/2015,16.5,M,M,1
10702,217,14,14,6/29/2015,15.5,L,S,4
10703,36.75,2,2,6/29/2015,18.375,L,M,2
10704,16.5,1,1,6/29/2015,16.5,M,M,1
10705,36.25,2,2,6/29/2015,18.125,L,M,1
10706,44.75,3,3,6/29/2015,14.916666666666666,L,S,2
10707,16.5,1,1,6/29/2015,16.5,L,L,1
10708,20.25,1,1,6/29/2015,20.25,L,L,1
10709,25.5,2,2,6/29/2015,12.75,S,S,1
10710,14.75,1,1,6/29/2015,14.75,M,M,1
10711,17.95,1,1,6/29/2015,17.95,L,L,1
10712,12.75,1,1,6/29/2015,12.75,S,S,1
10713,73.5,4,4,6/29/2015,18.375,L,M,3
10714,12.5,1,1,6/29/2015,12.5,S,S,1
10715,70,4,4,6/29/2015,17.5,L,M,3
10716,58.5,4,4,6/29/2015,14.625,L,S,3
10717,53,3,3,6/29/2015,17.666666666666668,L,M,3
10718,36.75,2,2,6/29/2015,18.375,L,M,2
10719,32.25,2,2,6/29/2015,16.125,L,S,2
10720,57.75,4,4,6/29/2015,14.4375,L,S,3
10721,53.5,4,4,6/29/2015,13.375,M,S,3
10722,16.5,1,1,6/29/2015,16.5,M,M,1
10723,51,3,3,6/29/2015,17,L,S,3
10724,29.25,2,2,6/29/2015,14.625,M,S,2
10725,26.75,2,2,6/29/2015,13.375,M,S,1
10726,32.5,2,2,6/29/2015,16.25,M,M,1
10727,44.25,3,3,6/29/2015,14.75,L,S,2
10728,34.75,2,2,6/29/2015,17.375,L,M,2
10729,16,1,1,6/29/2015,16,M,M,1
10730,20.5,1,1,6/29/2015,20.5,L,L,1
10731,74,4,4,6/29/2015,18.5,L,M,2
10732,16.5,1,1,6/29/2015,16.5,M,M,1
10733,32.5,2,2,6/29/2015,16.25,M,M,2
10734,32.5,2,2,6/29/2015,16.25,L,S,1
10735,35.25,2,2,6/29/2015,17.625,L,M,2
10736,44.75,3,3,6/29/2015,14.916666666666666,M,S,1
10737,57.25,4,4,6/29/2015,14.3125,L,S,2
10738,16.75,1,1,6/29/2015,16.75,M,M,1
10739,20.5,1,1,6/29/2015,20.5,L,L,1
10740,22.5,2,2,6/29/2015,11.25,S,S,1
10741,20.75,1,1,6/29/2015,20.75,L,L,1
10742,12.75,1,1,6/29/2015,12.75,S,S,1
10743,34,2,2,6/30/2015,17,L,M,2
10744,26.25,2,2,6/30/2015,13.125,M,S,2
10745,16.75,1,1,6/30/2015,16.75,M,M,1
10746,57.75,4,4,6/30/2015,14.4375,L,S,3
10747,41.25,3,3,6/30/2015,13.75,M,S,3
10748,25.25,2,2,6/30/2015,12.625,S,S,2
10749,16,1,1,6/30/2015,16,M,M,1
10750,25.5,1,1,6/30/2015,25.5,XL,XL,1
10751,12.5,1,1,6/30/2015,12.5,S,S,1
10752,16.75,1,1,6/30/2015,16.75,M,M,1
10753,20.75,1,1,6/30/2015,20.75,L,L,1
10754,58.25,3,3,6/30/2015,19.416666666666668,L,M,1
10755,11,1,1,6/30/2015,11,S,S,1
10756,21,1,1,6/30/2015,21,L,L,1
10757,25.5,1,1,6/30/2015,25.5,XL,XL,1
10758,37.5,2,2,6/30/2015,18.75,L,M,2
10759,20.75,1,1,6/30/2015,20.75,L,L,1
10760,417.15,21,25,6/30/2015,16.66190476190476,L,S,4
10761,12,1,1,6/30/2015,12,S,S,1
10762,31,2,2,6/30/2015,15.5,L,S,1
10763,77.25,4,4,6/30/2015,19.3125,L,M,2
10764,50,3,3,6/30/2015,16.666666666666668,L,S,3
10765,104.5,7,7,6/30/2015,14.928571428571429,L,S,4
10766,16,1,1,6/30/2015,16,M,M,1
10767,41.5,2,2,6/30/2015,20.75,L,L,2
10768,16.5,1,1,6/30/2015,16.5,M,M,1
10769,69.75,4,4,6/30/2015,17.4375,L,M,3
10770,16.5,1,1,6/30/2015,16.5,M,M,1
10771,62.25,3,3,6/30/2015,20.75,L,L,2
10772,16.75,1,1,6/30/2015,16.75,M,M,1
10773,20.75,1,1,6/30/2015,20.75,L,L,1
10774,16,1,1,6/30/2015,16,M,M,1
10775,20.75,1,1,6/30/2015,20.75,L,L,1
10776,67.75,4,4,6/30/2015,16.9375,L,S,3
10777,78.5,4,4,6/30/2015,19.625,L,M,2
10778,27.75,2,2,6/30/2015,13.875,M,S,2
10779,28.75,2,2,6/30/2015,14.375,M,S,2
10780,37.5,2,2,6/30/2015,18.75,L,M,2
10781,17.95,1,1,6/30/2015,17.95,L,L,1
10782,16.5,1,1,6/30/2015,16.5,M,M,1
10783,28.5,2,2,6/30/2015,14.25,M,S,2
10784,31.75,2,2,6/30/2015,15.875,L,S,2
10785,54,3,3,6/30/2015,18,L,M,3
10786,12.5,1,1,6/30/2015,12.5,S,S,1
10787,48.5,3,3,6/30/2015,16.166666666666668,L,S,2
10788,43.45,2,2,6/30/2015,21.725,L,XL,2
10789,61.25,4,4,6/30/2015,15.3125,L,S,3
10790,20.25,1,1,6/30/2015,20.25,L,L,1
10791,37.25,2,2,6/30/2015,18.625,L,L,2
10792,33,2,2,6/30/2015,16.5,L,S,2
10793,12,1,1,6/30/2015,12,S,S,1
10794,77.65,4,4,6/30/2015,19.4125,L,S,2
10795,20.75,1,1,6/30/2015,20.75,L,L,1
10796,120.5,7,7,7/1/2015,17.214285714285715,L,S,4
10797,16.5,1,1,7/1/2015,16.5,M,M,1
10798,11,1,1,7/1/2015,11,S,S,1
10799,20.75,1,1,7/1/2015,20.75,L,L,1
10800,16.5,1,1,7/1/2015,16.5,M,M,1
10801,12,1,1,7/1/2015,12,S,S,1
10802,12.5,1,1,7/1/2015,12.5,S,S,1
10803,16,1,1,7/1/2015,16,M,M,1
10804,20.75,1,1,7/1/2015,20.75,L,L,1
10805,32.75,2,2,7/1/2015,16.375,L,M,2
10806,12.5,1,1,7/1/2015,12.5,S,S,1
10807,12,1,1,7/1/2015,12,S,S,1
10808,16.75,1,1,7/1/2015,16.75,M,M,1
10809,16,1,1,7/1/2015,16,M,M,1
10810,26.5,2,2,7/1/2015,13.25,M,S,2
10811,18.5,1,1,7/1/2015,18.5,L,L,1
10812,53.5,3,3,7/1/2015,17.833333333333332,L,S,2
10813,236.75,12,14,7/1/2015,16.625,L,S,4
10814,12,1,1,7/1/2015,12,S,S,1
10815,15.25,1,1,7/1/2015,15.25,L,L,1
10816,20.75,1,1,7/1/2015,20.75,L,L,1
10817,38.7,2,2,7/1/2015,19.35,L,L,2
10818,49.25,3,3,7/1/2015,16.416666666666668,M,M,2
10819,37,2,2,7/1/2015,18.5,L,M,2
10820,29.25,2,2,7/1/2015,14.625,M,S,2
10821,33.5,2,2,7/1/2015,16.75,M,M,1
10822,16.5,1,1,7/1/2015,16.5,M,M,1
10823,37.25,2,2,7/1/2015,18.625,L,M,2
10824,48.75,3,3,7/1/2015,16.25,L,M,2
10825,20.5,1,1,7/1/2015,20.5,L,L,1
10826,12.5,1,1,7/1/2015,12.5,M,M,1
10827,17.95,1,1,7/1/2015,17.95,L,L,1
10828,16.75,1,1,7/1/2015,16.75,M,M,1
10829,32.75,2,2,7/1/2015,16.375,L,S,2
10830,37,2,2,7/1/2015,18.5,L,L,1
10831,12,1,1,7/1/2015,12,S,S,1
10832,17.95,1,1,7/1/2015,17.95,L,L,1
10833,64.75,4,4,7/1/2015,16.1875,L,S,3
10834,25.75,2,2,7/1/2015,12.875,M,S,1
10835,41,3,3,7/1/2015,13.666666666666666,M,S,2
10836,36.5,2,2,7/1/2015,18.25,L,M,2
10837,51.25,4,4,7/1/2015,12.8125,M,S,3
10838,20.75,1,1,7/1/2015,20.75,L,L,1
10839,62,4,4,7/1/2015,15.5,L,S,2
10840,62,4,4,7/1/2015,15.5,L,S,3
10841,65,3,4,7/1/2015,16.25,M,M,2
10842,35,2,2,7/1/2015,17.5,L,L,2
10843,66,4,4,7/1/2015,16.5,L,S,3
10844,12,1,1,7/1/2015,12,S,S,1
10845,20.75,1,1,7/1/2015,20.75,L,L,1
10846,32.25,2,2,7/1/2015,16.125,L,S,2
10847,69.75,4,4,7/1/2015,17.4375,L,S,4
10848,37.5,2,2,7/1/2015,18.75,L,M,1
10849,16,1,1,7/1/2015,16,M,M,1
10850,12,1,1,7/1/2015,12,S,S,1
10851,38.45,2,2,7/1/2015,19.225,L,L,2
10852,43.75,3,3,7/1/2015,14.583333333333334,L,S,2
10853,14.5,1,1,7/1/2015,14.5,M,M,1
10854,32.5,2,2,7/1/2015,16.25,M,M,2
10855,11,1,1,7/1/2015,11,S,S,1
10856,17.95,1,1,7/1/2015,17.95,L,L,1
10857,32.75,2,2,7/1/2015,16.375,L,S,2
10858,45.75,3,3,7/1/2015,15.25,L,S,3
10859,41.5,2,2,7/1/2015,20.75,L,L,1
10860,12.5,1,1,7/1/2015,12.5,S,S,1
10861,33.25,2,2,7/1/2015,16.625,L,S,2
10862,53.25,3,3,7/2/2015,17.75,L,M,3
10863,16,1,1,7/2/2015,16,M,M,1
10864,20.25,1,1,7/2/2015,20.25,L,L,1
10865,48.5,3,3,7/2/2015,16.166666666666668,L,S,3
10866,20.75,1,1,7/2/2015,20.75,L,L,1
10867,32,2,2,7/2/2015,16,M,M,2
10868,57,4,4,7/2/2015,14.25,L,S,2
10869,16.5,1,1,7/2/2015,16.5,M,M,1
10870,80.45,4,4,7/2/2015,20.1125,L,XL,3
10871,44.5,3,3,7/2/2015,14.833333333333334,L,S,1
10872,12,1,1,7/2/2015,12,S,S,1
10873,12.75,1,1,7/2/2015,12.75,S,S,1
10874,29.95,2,2,7/2/2015,14.975,L,S,2
10875,17.95,1,1,7/2/2015,17.95,L,L,1
10876,12,1,1,7/2/2015,12,S,S,1
10877,44.75,3,3,7/2/2015,14.916666666666666,M,S,3
10878,15.25,1,1,7/2/2015,15.25,L,L,1
10879,41.25,2,2,7/2/2015,20.625,L,L,2
10880,37.5,2,2,7/2/2015,18.75,L,M,1
10881,16.5,1,1,7/2/2015,16.5,M,M,1
10882,20.75,1,1,7/2/2015,20.75,L,L,1
10883,12.75,1,1,7/2/2015,12.75,S,S,1
10884,49,3,3,7/2/2015,16.333333333333332,L,S,2
10885,16.5,1,1,7/2/2015,16.5,L,L,1
10886,65,4,4,7/2/2015,16.25,L,S,3
10887,20.75,1,1,7/2/2015,20.75,L,L,1
10888,25.5,1,1,7/2/2015,25.5,XL,XL,1
10889,171.75,8,10,7/2/2015,16.28125,L,S,4
10890,12.5,1,1,7/2/2015,12.5,S,S,1
10891,16.75,1,1,7/2/2015,16.75,M,M,1
10892,24.5,2,2,7/2/2015,12.25,S,S,2
10893,39.25,2,2,7/2/2015,19.625,L,L,2
10894,16.5,1,1,7/2/2015,16.5,M,M,1
10895,16,1,1,7/2/2015,16,M,M,1
10896,59.45,3,3,7/2/2015,19.816666666666666,L,L,3
10897,32.5,2,2,7/2/2015,16.25,M,M,2
